block_date,tx_hash,from_address,to_address,eth_amount
2024-01-25,0xc8b87efc2adfefc0676f7da92616a1ceed360a4b60a429676004af5982e761a3,0xb2c66f28ef95c9dcaa147763ebcbea137266182a,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,0
2024-03-14,0x268be0e39644b32797102bb0a5fd0d6ea1bdec563b74adb5fca5235371a7d34f,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x77ba0d18458dc5f4c724f0d487f05f26aae19e39,0.09793064
2024-03-29,0x250cfdf83f15dd8cf48fcc20461a99b3c64b0d2b1f4b3a0944b43107418ea4d1,0x89f2ab029dcd11bd5a00ed6a77ccbe46315212e8,0xd101dcc414f310268c37eeb4cd376ccfa507f571,0
2024-01-13,0x523e4ee9fcfa5dde1a16f527fa062db00a16319dcbd703b3f72eeb66a391903f,0x356483dc32b004f32ea0ce58f7f88879886e9074,0xa13baf47339d63b743e7da8741db5456dac1e556,0
2024-03-02,0x2ed9ffe98f474eafde8f44ce93ae0f6584138856a0e7f44a157f510a90458b26,0xc1951c48ba3c05931bee73b45f06cac197cd5beb,0x17fd856333f15919f234bc07b25ca04268e263ad,3
2024-01-21,0x942ded9fcf7efedda2c3f79ecec973072aaad1e3801e1593e869d41163df406b,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x77f527ffa3244d30f9abd61b91063da0f5852da0,0.25642444
2024-02-03,0x4e6dd3f1b9407e3011a7b0b489c416c4f7fa09cf5456e1ae382fbf5f2d066be6,0xfddc2ed2f7304598aade9ea73eed9a5ddd866087,0xdca2e9ae8423d7b0f94d7f9fc09e698a45f3c851,0.002218833
2024-01-12,0xbc30175867c95bb82df0f5f55fc2936eac6007985f9759b4b68afa330ea3ae3e,0x85128db20c18cffab7e21b17636153c7bfb42277,0xf8097b5156b26054c711928de7d63d4a5711b88b,0
2024-03-20,0x7e67963c15969a28b7707e23a0ad951273c485c76feaa34c67410979adbc6b5f,0xb8db088f41388118c002b512f2bd8f7fd4932c52,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,0
2024-03-16,0x729a4b8a33e8a7f8e5f706412bd379753ec70c05d75795b2001bdfdc35dee636,0x564904184842bc0602cceff927d92812402beeb5,0x54012cdf4119de84218f7eb90eeb87e25ae6ebd7,0
2024-01-08,0xc9e46fb88fb68b2a1edae8f7080c5c46a14f23c2b24e19109c3a242a535397fd,0x2d0f66e7c7e1056ddc6b49fb4af865aa12777c93,0xb59a93eab4059c58d33b0c29fe4fa3f3433997cc,0.001
2024-02-07,0xb19b5264baeee8f08d597c722c0bf2498b10077092552eee36882c707a907c4d,0x2891a7a312a721b81c1eb1285619ef653c04fadb,0x24fcfc492c1393274b6bcd568ac9e225bec93584,0
2024-02-14,0xb9ba82de3828243737f02cfac1bf065e3d341d31cda1910cab48ab7c71386739,0x81c15da107776cc0d5de948ff28474695c869a82,0xb5823bb20196b4c50aff8c18393da0ede46bd103,0.01
2024-01-09,0xba88dc2b112ea0c341f6927d5d1710f94905d7f421377cb8c0a6ee00d5eda892,0xfa0532aad34cf3dca2a2b7f3c931e2b89120fd6c,0xa6c0c097741d55ecd9a3a7def3a8253fd022ceb9,0
2024-02-22,0xbad4e5a10b8b129b5dbef4c722b0dece73edc31c76751d05eb481f0801f67736,0x50be13b54f3eebbe415d20250598d81280e56772,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-12,0xc24889f277c361dbfeea5bac1db6a3601bc7ddca0aaeee737260704e8fade653,0x151c8d5ae8ba8b349f8cd9f182a3429bbd28ed16,0xd5fbda4c79f38920159fe5f22df9655fde292d47,0.026591061
2024-03-03,0x8f191bbc34d09be0bf130d879e2fa5623b37f3a1f1f9f56f8b20afb4a19ac1ce,0x8e77e29f25a85d0d95ebc2f89a68c6dbfc23fb71,0x3a85336148fa1d974bcd6284587c1656e8079e6a,0.001453255
2024-02-07,0xf25c8e06f810a05c214de9be4880319235508879b500249b8f3e7544d7ef07af,0x6036cf87e0ac3a51e5ae6a2eb7895edb2d71f1e7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-02-21,0xa483de359b3b89827c1bd3c0715fddc7bd6ac1a92f2226ae7528e7ce3c83ff49,0xe1969f79e229e4505483255d06843acebe77e24b,0xe4eea33f1b0fc174c2b3299b4f8a9cb961253a1e,1.165
2024-01-14,0xee8ad952ac6c707758a5fdd3570cc203f3897a12a325274452eb656a1f8ac5d4,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0
2024-03-07,0xa4f01ee63839f25d3d46971263e029a239af8ff605255b5cd660d66b1308baab,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0xc8decc7ae7f8c33699bfbdfcd880e4b503851dfb,0.018511664
2024-01-15,0x2b68428eca9306c34bb0d85e8d424468f78589ff755fe485c603a4aceaf5ae7e,0x58edf78281334335effa23101bbe3371b6a36a51,0x514910771af9ca656af840dff83e8264ecf986ca,0
2024-03-10,0x4ea9fdf39af7284020666cc469ca2ac4328387b90fdc146d2667a2149dc80619,0x46d5263e65983cbdf4844bbd6c31aa3ec804c2df,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0
2024-02-16,0xa1638b2340b88576bc6e547a9c1289b2c0bfc7ea87a9ebbef98b66f072da66db,0x7b4dde1dbb68298cc798a90a1703adbc78b13158,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-02,0x388a42320322487ac6f65cdbc5ea1d435837773e1119e6012058cf2df096eefb,0x83cd46c13fb4dff8a3de13216e8a26d67ef5cf15,0x83cd46c13fb4dff8a3de13216e8a26d67ef5cf15,0
2024-03-07,0xeba12eb7b55e5bfb81aedebdb75fb9dc8a9fd36aff14b641dbd9fe522948d0c0,0x8b7cbbdffa40654dfea61d89972ebd1479ec7929,0x5549d009e94a8be2a9ad1abcb51b318d63234595,1.31
2024-02-29,0x372d480959f2ec0adbbbf479ca88678ecbac72c707363f92eb53b3775b891f57,0x94e1881404de30237e320901d66250ec89eae330,0x44f634a8a4214075aff78f4f7003109792be350e,0.007004669
2024-02-22,0x5c9064a732c2a5cc7cb210462a30cef40934a87d605882d9e2e83d985bc21a1b,0x8d52b8657dcc10d61ddec51901bcffdf568fc9ad,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0
2024-02-28,0x3438a82fe1669f35c8f92f8ab22e466b2150a6e2a724fca91aab6741339ab447,0xcdc78dbe7ccbb7ab2e07aea18c1a6424c57ad63d,0x881d40237659c251811cec9c364ef91dc08d300c,0.615
2024-03-22,0xe5d5144ea3978e245032a3d84307f39891249ef474490d5b1657695fa9065761,0x2f3c163d78265d2d77e8ad3191269121ceadb2aa,0xdc71dccd04d0572900d8d1ddbbed21fe22bfc214,2.3
2024-02-15,0xf89be4dba8db227624ee0995342cc590033e3ff882e643f534917d9152fc89e8,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0
2024-01-27,0x040c56aca326a36cd3ba133825490c4ab86e5323502b7d2883d8ee3de1daca42,0x2a776df062b4272f09d29920404ef877c69b12f0,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,0
2024-02-04,0x63c290add272031dda5dc9e819338a15e105235b20778fbf2bc0923c8a1b4ad6,0x0d8dec825e73979eacf1a713f1985be7509756cc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-01-26,0x3fcf1cbe59ad76e07f7e6cab823f948b0c0557b94d6513b0f28d1a458e0337b7,0x6d87f06fe3c8c24e4958005cbe27ba2fcb3d6bea,0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,0
2024-03-29,0x7b18d6207eebb07e0d04a26f6ad2fa555e3e24801ffc2c1ff593f64a28ceb3e8,0x6d1c3fe88c92eb1826d9d47bf35a4c0e4188df4e,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-30,0x6b3311665fc7c7b50bf641624300b9d6671ff78edb5918ee0cd9078b2c2ca8db,0x349260e1987a298222e79c098738ea6ceac23d4d,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,0
2024-03-07,0x3baeb25566d4158934286af50d836f2f5b8b7f7a8b427ca8331f3a9d732ef849,0x538d72ded42a76a30f730292da939e0577f22f57,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0
2024-02-07,0xbcde8c2c4d51f2434105ae2c2e0829183e2071c5a2806918de746860c603794d,0xb739d0895772dbb71a89a3754a160269068f0d45,0xf2962004afa68dafdcfeb0051461380379f898e2,0.016308
2024-03-19,0x254a0890b326b90a28f8526616e33639c1c006f0b02cf6a4729519da02a3b65e,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0x4675c7e5baafbffbca748158becba61ef3b0a263,0.132439286
2024-02-20,0x8201a370e827648aa0784b74e4606e2bc023015537f577fa5299814c98b06f4c,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x5046aa524471f8dad4a4e0a0788f530bd01cb8ad,0.00857561
2024-01-28,0x2fc07a18bf03656d14688e143e021c73bf49a47a2e6d1d2e729695522c78e198,0x0722e094a1103ca9fddb8991e28f28f5b650f418,0xe73d53e3a982ab2750a0b76f9012e18b256cc243,0
2024-03-27,0xcd9a1b4c84d662ac19d419fead90997aab4c681487c98b5b3fd08ed4ad1f6038,0xf8a26a34b260673feb3830ea5f8ab4238ceaec91,0x85f138bfee4ef8e540890cfb48f620571d67eda3,0
2024-01-19,0xab8183cc39d4d397adff3888cd1699bbb63a3ed17e07f2314eaa962e5540c633,0x5372a34918b7698e16f5bdebb7e2d0f9df5c8e95,0x850fef558ecffe9d5dd886617c0da6215f050d1f,3.9229
2024-02-22,0xf2313e350c166f801e8865979515fc4be2b72b16680a0d3be95d27295b7d0543,0xc5711ee77a765b36175b6bcf568f1156d0658c04,0x881d40237659c251811cec9c364ef91dc08d300c,0
2024-01-27,0x137af112cbb655a36eb928e2aef639cd897a4f82b926e5baf45d05d8a14db3ce,0xee76bba2060ead3499cb3795ecdedd6aea7d62a6,0x780d662fdbbac92a54986cec7363841e03c79b13,0.13593
2024-01-31,0x4ab40551c473d7db8473cb6cc735a968cba082501f121911c7c86753e880764b,0x71a2ec493045a434bbeb2aee992ec5df6b6f0f05,0x1715a3e4a142d8b698131108995174f37aeba10d,0
2024-03-22,0x37a24abdefba407b9b7eabe51ff31493dc0132226bb89b6ac66f3c2243496522,0x87138c80e4d144d2076bc220019e68004896fcfa,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-28,0xa05417e36cd97cbf85b7118318b8092df6cfc8cc5c13fdb9b409ae48686c9bcc,0xb981c6061de6bd4e7d24a3b6afcb79d2d27d2399,0xc272b96bccdaf1bf98f2197d355066da3c15982a,0
2024-01-06,0xcceeebd419571d3f4198b884080fc1c078670caf08f68888e87241506a137a3d,0xde40b9ea63148965f9fe737f8f8b6fbc09d7c615,0x53facee52e897740b140f5304e9cd9dc6238d735,0
2024-01-13,0x9d386b5a812e90a40d702a52f35d79c81d3f56bfac8e300c3653659b5e6daf6e,0x864ca1d97d039f286f17568d6b79427483754bac,0xc3bb52e6118f05dd8ad4e1c1a1398281cd7c4c7f,0.01
2024-01-29,0x304af9b2fbae3a3fbfb23035c71984793f2efca8fd36761195077e0229fe434f,0x5e809a85aa182a9921edd10a4163745bb3e36284,0x5b25b9d314b0a3710e9c3e76d49117a8c136244a,0.026
2024-02-15,0xc38d864d3b9df5f0fff2a9229025892ead97f18c03331fb717bebc4a2009316d,0x5e6af58aab85ed748bd161a453992bf86b3416b4,0xe684dcf219d823c01d9dbc76a5543685a766d4fb,0
2024-02-19,0x128dc96a5d67c5b1aba0698ba6df2fdd2236024217797bd5a13e9277d8329e55,0x413bd9d07d730b3763ab300988ff0a1739712d0d,0x60be1e1fe41c1370adaf5d8e66f07cf1c2df2268,0
2024-03-16,0xfbfa9f4950fa9ff816dcf0995da90d665d2d63c2977c317bdf4ea3e11c512be0,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,0xbe48c32bc23fa5d1081a08cfbd9fd70ceb0c8845,0.05225375
2024-03-12,0xdd13fc4a6277c3ee25da33c5558ec6fabce1f9764e27112f5d99466e4faaa8cf,0xce74c28d1404cbe52d69660907d9b9ede316f807,0x083992ee1dcab09cf7e91b65e47f7646caa139e2,0.015696613
2024-03-20,0x311dcd7d0b863be6b01102ca22fc7b506313da09d34e1877383f24ac7db0d347,0x2a346b4676e339862aced42b64e6d8c425a18fe0,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-29,0x2323aa1f216b0941be916f3c048a95b4d2d5e3d5ffbe03d9962ad2df88e6d0a6,0x048151a6dff5570d4956ceb47f671741db5351e6,0x00000000000e1a99dddd5610111884278bdbda1d,0.01
2024-01-24,0x11dabe8d8a682fa5694292719c1dca01c9617600e7dd6332818705311cc8ff86,0x3e636ee04f8a1662ba1d51151dc4927176c551ac,0x1eb73fee2090fb1c20105d5ba887e3c3ba14a17e,0
2024-02-25,0x1873ac9c05c2b698774f6bff94688b1c7126263421c9abc8f250b8f369a6ad21,0x45db9d3457c2cb05c4bfc7334a33cee6e19d508f,0x43790fe6bd46b210eb27f01306c1d3546aeb8c1b,0.069
2024-03-21,0x3d29fd9c0435d204c1182a6a5242579670ddd4f597305f8651f8b65579f795d6,0xd9c025e7c3e51d16a47da5da32810223dfebb46b,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,0.1639
2024-03-27,0x105d0b77c141a9e9dce1068e23e96d520ba307ce049e1e79697d28dfaaf28d27,0x47314e561cac32246785ccc9abb482c30eb20e41,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-03-09,0x9a698a03f99cd778928f2ae1f514073da8071ccbb3538af79e6c7ba090d3dc03,0x963737c550e70ffe4d59464542a28604edb2ef9a,0x841e8d9138d03aa6bfe97e43374893e215b421cb,0.07301542
2024-03-30,0x824f28923faf21de182353fec29e6e069d59a3ccea1f80cf0916415b15348c79,0x08f42f7c5f4883dd7041b4ec748c6935d37c9747,0x3a23f943181408eac424116af7b7790c94cb97a5,0.136739086
2024-02-27,0x13ad83e77908349211db59bf419650d46d194178930fb8bde7cd9a2ab98b8adb,0x2b3bf53c98372c459d560820f4b7e5d4792077ac,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0
2024-01-14,0xdb89e362d0f98fb21009e96433ddc33526b6f6e6b82087103814cfe1648c8ed6,0x0b810122cff80937eaf196578e0a9f5c95f09663,0x0b810122cff80937eaf196578e0a9f5c95f09663,0
2024-01-22,0xd110841ecb8d31c7e0082994a514a84224e86cf86713061f64a0cb0943d89825,0xab4cb595efcde1dea1ebe8b364aad6dc6cc5478c,,0
2024-02-14,0x604592f679b66922747f66b8d7562695895536135783a365c7f03fe2d5e0d11c,0x0c78ea19d8186b8c160538f782db554ee1d8a440,0x881d40237659c251811cec9c364ef91dc08d300c,0.005
2024-01-25,0x6b39e7ba70a6149ac36a1466d789a2bc7628949042d28540024a32d1cd3a33b8,0xd51465f03622bac36d391ec752561f4516424c05,0x1111111254eeb25477b68fb85ed929f73a960582,0
2024-03-09,0x6d3da4dde8631ae81d15b201e103e425c9155b074f44e6c532db20fde40d55c0,0xea6cb1c9eea810d397ecec03b60023f4df5a1337,0x5e809a85aa182a9921edd10a4163745bb3e36284,0.009602
2024-03-30,0x5b883f513ff75de8bbadd57700f4aeffe160baf5e4bee5073c055dc20be5ff8b,0x5c53f2ff1030c7fbc0616fd5b8fc6be97aa27e00,0xa12cf34001e553dc254d131105364351f5174d75,0
2024-03-28,0x613152726d97ee755042b0bec25354827c76344517f857da5a5b18afac117fbe,0xd2cbb715ce7672fd000d9168020b9f5b246fe558,0x881d40237659c251811cec9c364ef91dc08d300c,0
2024-01-04,0x34fd4b71e336832f2b139e27110f06137dcf272cf39ae6c97d940d2afa79c935,0x2d9eaf2e930e6ee0ad70b318018954870beb29e6,0x2a8d8fcb18d132d77373eb02b22d8e7d378f4437,0
2024-02-28,0x2ec7b93a4bf9beb962c0f9bb91e72b4f0ea47c844ca6c9f5601b966145f5119c,0x571a9a42dae7e4b5e96e89dec51523ba39cb91a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-18,0xa9381a0a75d6cdb835e766c6d9d35660438ad952e42e03c86ba3715995aebf61,0x86b2d5e37680317188ce69cda5f5c40ce0291421,0x93fff4028927f53f708534397ed349b9cd4e2f9f,0
2024-03-05,0x1c43a5bb0d3f2df78909d3c1ac71d3999fb607230f9b2eba618b9dc5065ef1fa,0xb739d0895772dbb71a89a3754a160269068f0d45,0x679edd3729846e27f2e2c1d704f0d2bcb0ffe89f,0.01238763
2024-01-30,0xd366ea78cbb332da1eb0ed82ab213af71b73dc39af4213aec7b5dc07e9f4e2df,0x0194d409395c0bf1bd30943e49ce288079770a00,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,0.999318
2024-01-17,0xc4d2205f34dcce2b5451edd2a37c9c0e0c1186efeceac29038faf76ef0424bca,0x2c559ef092057029727b07b1c595a3f6815b8260,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-01-19,0x44047a13259a8fb240d37c709158c74ef51c46df08283548c3c5924752e2a41f,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0xddf4c5025d1a5742cf12f74eec246d4432c295e4,0.035744299
2024-02-19,0x08f9d15d8e18fe52204e1d4aadcc048a6de1bb749951d528def91097158f9075,0xe082bd73b6cb82363af3d5456386b2cfaa7f1e81,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-30,0xebde3d805f208666b3f471a227c9e2bb9a0e88526da7edb36e7a9d01603f4458,0x11235534a66a33c366b84933d5202c841539d1c9,0x22ce84a7f86662b78e49c6ec9e51d60fdde7b70a,0
2024-02-28,0x9b57bf16da8ca6e2cfcc6dc7ac4756f83642c388fd8cec75c894b08daf199ec8,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-01-27,0x99e29ac6c2693525ca5aee0e0dd0e701e033434ddc5b3e831677566439aa8c3e,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x336a3a3e18eec9f8bb702bb9a8ae6453b4b1e99c,0.01157273
2024-03-06,0x1fe37d739276489ca88d93e7fafee3487bef12c0d12b4b5b07bf882208a5b5b5,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-14,0xb38580f2d87e80abaaf67f3f2b48d7fa26a7429857294c6f06f41fce77499a04,0xffcee416a0c9602ed95632ca9b83880e325dfde2,0x881d40237659c251811cec9c364ef91dc08d300c,0
2024-01-28,0x2f6d4b05b4ee7651aa986404c4b0d28b51449f153d8e12375bc611a2a6a4cd1b,0x93bbc4ce525aa7a2e7683ce51f8e3f8c9fca689f,0x73f6b116f141f1998def407ea7863ab7bb944eb6,0.020120883
2024-02-28,0x8c01b9a3c5d35a7bee25d1c16a1cf7e37ac55f07518bc8a9c0bff75835768d5c,0x151b381058f91cf871e7ea1ee83c45326f61e96d,0x634fbe7b1e60b7f304a828ca492da62729e10b2e,0.035
2024-01-19,0x819192229214beea93d1ae960eec5e7fea90d201e7d44eb8e4ba8cae9692eb20,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-02-05,0xc595115c8cac3b5cd9acf90358fe927b2f8a48bf235f5f260c34562caa0f4aa0,0x80c67432656d59144ceff962e8faf8926599bcf8,0x64fe772fc0be61c0805d7903e2e60c6bdeb7d9dc,1.9994
2024-02-07,0xdc246687207fc06db5de8583a710bd7ad959ec15744ac66bbbf0a49fb5b9c326,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x1bd668ed2fbd5b3a28c64f29dbf6c5cb8dd3f3a0,0.008069
2024-02-12,0x071bb90b9909c71ff8ae717d690c59285f4edf6960f44a7e8bcdc4fc3f9db0be,0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-24,0x78cdcaeedd1a3f9c69c9629ba2180bad9cb72abbda90ed04cd7e692fdc69cfc0,0x2b30063f3d5fdcdbb11cd73b18ce240943842ba3,0x430f4919d679b02dca4572579caabb7676d65f1e,0.072
2024-03-27,0x851e3da9980913a8b6f347717c6a268d736d75dbde2df416d8029f36d846e01b,0x9b4c436f40e7fbae7bad8b7547a2e8652c71b6c5,0xb528edbef013aff855ac3c50b381f253af13b997,0
2024-01-24,0x24d1229d1200f14fc579a08ccfc469957557eff20150c0efff33b544caf28fec,0x16c473448e770ff647c69cbe19e28528877fba1b,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0
2024-03-10,0x88750de53088c6f58ab05d357472dae81f5748b1f065753995a5d0ae0d7552e4,0xa9bd318a4ca1747e6068d100e18711b529386e29,0xa587ebc1edc8cc793d5a022f4d04054f1f709c4a,0.08246656
2024-03-19,0x23bea2bda9b58405bf0ee9523c12107511924410ad26f7fc135c9cee8ba43df7,0x82a83d3b3e89f1c626f1e105733394a6285723dc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-03-29,0x5b6f81a622321cb2ba16b7948e49780c70e8453d2f56cb8ca37fc3389d46d24e,0xad5a4b6442fcb466d322d880402f77c8dfb7d559,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.056533691
2024-02-13,0x05061e7868a4fbbc9e07f7b429f9f6b34a1a61be7e4d5f413d2f7dda6acce99e,0x9f2ff8518c0ae16765b66e26fd16f6caae0e34d2,0x926ff6584b5905cc793cfb19bfc0ad6443671f47,0
2024-02-08,0x8500f3b9a39967ef16289643bc3480b6c01a4d20bb743d64a3ad86a450a1700c,0x6d2c2297d211eb3f801d0661805e0e80f5f489b4,0x1ab3747da0f88e883895de58c105fd25c21491ce,0.0896851
2024-03-27,0xa15d5d10ad2f1bf13c1feaef4f28072aa5bf1a69624be8607c33681d55630ffa,0xeb0878e03675b05a6c1f4cc617e13c29560428f8,0x6d815ab408b3eeafcec2f984f69243d36831f3b5,0.560487796
2024-02-26,0xcba344fa64025a4c0586dfb0c634be5f4f7c58d71009a297bb371bcd2f9b5469,0xc07e45ae6278267fb0da861d47c7a9435c575add,0xed12310d5a37326e6506209c4838146950166760,0
2024-02-15,0xf05fe7fc873bb91b29edfc0882632c3fd4d65e34d9861795118bd9dce6818bf0,0xf4ce1da492110616024d401f8c659ff395851726,0x6d781c3a24e88889df26ede930a4af2fbaf0b59a,0.01
2024-03-03,0x61e7f97c3fca1fdc3ad70ebd47481eee54d9a7ae6a80e62783b12619212718d2,0x23ff8daeede0826ee0cc58565d1ee21dec5a6c23,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0
2024-01-29,0x5e2eb68ffac7f683c3611c5134d8da4cf2c561996dc2a13ef5bdfff2d0617558,0x5f36adb0ef9b8a9be217625b1873cd478d4471d0,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-03-23,0x57aa60255f32dd8124cbdfa590cfcc1f97a69edff172a4bce1711cce6eb68b73,0x5822c59c9630e974b8e11bb615d9c17a782f1bb0,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,0
2024-03-03,0x1d1d5f2d94e1372d261c4381d78717b8bb887316ad125a384086a498d4d41a3a,0x46340b20830761efd32832a74d7169b29feb9758,0x037095c36bcd175d2fc6bd149068ea31e0027229,0.195
2024-03-25,0x144b5d4cf4935b3e68784857de802196fc848364c06c38f869b2a17c1bf538c5,0x46340b20830761efd32832a74d7169b29feb9758,0x215def9090960ddf32b01222a5e3a752c44e11cb,0.139980567
2024-02-08,0x59108e8145773fbcc030ced0cc2a018991079da639ad8698cec8b811061bd838,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,0x388c818ca8b9251b393131c08a736a67ccb19297,0.196715019
2024-02-19,0xc4cad3f796e47ad2e6b70d92e946165a841a3db970f2ccb91f234d34d0b5e02d,0x363f8af34ebc6325faec0ddb53dd487f91b332d1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8
2024-02-13,0xd9a68432450917f2f158d93bb25e6570ee9fd60221bfefdde98fb13cb1724f5b,0x035e79ed46655f55c7cee91b4e49d87bc1c170c5,0xe25a329d385f77df5d4ed56265babe2b99a5436e,0.458063453
2024-03-24,0x771c3a41beb8a895521752b9313a1fefe9131233904df1a9be111d56c8f09763,0x6c4290a38df425f7ab90467b31c03dc147711ec4,0xdac17f958d2ee523a2206206994597c13d831ec7,0
2024-02-12,0x29de080cf50981060f973340bbb08792339ec680ee4478fb62d812042b2beb73,0xcff4d29b6ce78fcbfca6452dcee21e4e62854f33,0xd405f50f0c1292c690000013f538002328b198af,0.903674376
2024-02-26,0x62e95fddbe1c1815eebe860acb487b3143fdeb50fbbb74d8c84b759f4ee6a0e4,0x02d51980bd48f605e0f9c9f20bca715b752434a9,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0.002916669
2024-03-26,0x77b037bec2f0c01ea80609d7f338051a8b2356248e20995542efb4d3a47884c3,0xa03400e098f4421b34a3a44a1b4e571419517687,0xac57de9c1a09fec648e93eb98875b212db0d460b,0
2024-03-10,0x950fc149c34d4eddd6be521931fd7252971cb49d91684e431c6d86dd1fa91d20,0x3a0ede26aa188bfe00b9a0c9a431a1a0ca5f7966,0x83215480db2c6a7e56f9e99ef93ab9b36f8a3dd5,0
2024-03-28,0x5ace036a0038b1dfcdf01ed2a013af524ada31623795246bd569f9c19fcb410f,0xb550b823b7886232362c449eae2f9f434b61d2bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0
2024-02-07,0xe6bb4abf9f698f7d4cbb66c39e53be1124d85a3e369df6e9110fc32eb0ee4b99,0x8d7aab5f735eaf1f3f449a903e1a7e1dbf63d3e8,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0.050490976
2024-02-03,0x10a134ecff1efc68e5a01d0eea1a34281484c553f08742c3a5f7b9dda890c1a9,0x151b381058f91cf871e7ea1ee83c45326f61e96d,0xc465a0461215de194854205ecc98e7ed3aa88ad9,0.0175
2024-03-28,0x5c5b527a7f74835fde105376a18489ca4d380b950cc50f80942b7ab2da913dc3,0x6f57ea6c8957df92992734cd3cbbe1942f1dc1f0,0x077d360f11d220e4d5d831430c81c26c9be7c4a4,0.199208
2024-03-08,0xe62dbfce73bf5acf01df379ae333b6ecceddb54b12c09fd14cbea8f11f005fdd,0xdc817f2fec5d8c42f26e0038730bd86310e2fdcd,0xbfcd86e36d947a9103a7d4a95d178a432723d6ad,0.334844255
2024-03-13,0xb7b5a4d2a22d0ee64647199a067cd272770478aa62dc0d3ddb94d6f291ed8a6e,0x3a55a9da664e2666e4af4c8a53cd695fe263abdb,0x17f43819f7ba37ab2b8c3ff7d67bef10b70a3c84,0.015
2024-03-27,0x485bd174f73c8195d39320db2ac329efa5d8a101812b6eb85ae0a3d5d20497e4,0x57d607973b356aad86bc4d77ddb3d742a76aa8b7,0x3b21418081528845a6df4e970bd2185545b712ba,0
2024-01-27,0x1dfb9aba91571b1bea5660cb31e4183c4a09df4f3d052028fbf40d7887ccc72e,0x339d413ccefd986b1b3647a9cfa9cbbe70a30749,0xc03f31fd86a9077785b7bcf6598ce3598fa91113,0
2024-03-16,0x7ef40dd083227fd0cdf2f3cbd32793e7d0a2f15b864aa1f9996e5dcc0d9f1894,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0xd1d23178f40827f6d18a63124a2a3706e459cbf7,4.3348
